image_id,label,prob_0,prob_1,prob_2,prob_3,prob_4,pred_label,pred_confidence,self_confidence,true_label_probability,max_other_probability,normalized_margin,entropy,is_misclassified,simple_rank
3496438505.jpg,4,0.0135644992,0.80775792,0.0788945972,0.0671545116,0.032628413,1,0.80775792,0.032628413,0.032628413,0.80775792,-0.775129507,0.724187285752489,True,26
362383094.jpg,1,0.025083317,0.0329028045,0.547059312,0.035703177,0.35925138,2,0.547059312,0.0329028045,0.0329028045,0.547059312,-0.5141565075,1.0215265128376596,True,27
155007305.jpg,2,0.0317132356,0.329318668,0.0335568588,0.032635336,0.572775908,4,0.572775908,0.0335568588,0.0335568588,0.572775908,-0.5392190492,1.0200115754908197,True,28
2635668715.jpg,3,0.0501595413,0.0285428914,0.284035604,0.0335799568,0.6036820359999999,4,0.6036820359999999,0.0335799568,0.0335799568,0.6036820359999999,-0.5701020791999999,1.0277636940394987,True,29
3973759314.jpg,2,0.0294012107999999,0.00795086548,0.037511331,0.918907552,0.00622903542898,3,0.918907552,0.037511331,0.037511331,0.918907552,-0.8813962209999999,0.3746281432816073,True,30
2586069156.jpg,1,0.02140992144,0.0393164898,0.0249978608,0.869864564,0.044411139782,3,0.869864564,0.0393164898,0.0393164898,0.869864564,-0.8305480742,0.5613290034250596,True,31
2279252876.jpg,2,0.0100717368028,0.011354588012,0.0405999914,0.8567964459999999,0.08117723718,3,0.8567964459999999,0.0405999914,0.0405999914,0.8567964459999999,-0.8161964545999999,0.5635072022482698,True,32
2191616657.jpg,4,0.00886590528,0.0120522385,0.00900589292,0.929065184,0.0410107887999999,3,0.929065184,0.0410107887999999,0.0410107887999999,0.929065184,-0.8880543952000002,0.3369081574999707,True,33
1909629301.jpg,1,0.01065259004,0.0427039328,0.85015586,0.07783405,0.018653579,2,0.85015586,0.0427039328,0.0427039328,0.85015586,-0.8074519272,0.5940567545040487,True,34
3924271775.jpg,4,0.1943257199999999,0.0947704163,0.572056184,0.096105684,0.0427419862,2,0.572056184,0.0427419862,0.0427419862,0.572056184,-0.5293141978,1.221015505481894,True,35
401824702.jpg,4,0.006670206994,0.00990640076,0.0578602864,0.8826499,0.0429132318,3,0.8826499,0.0429132318,0.0429132318,0.8826499,-0.8397366682,0.48931186159334905,True,36
1783550319.jpg,3,0.387875392,0.525665222,0.0080628258,0.0430322752,0.0353642776,1,0.525665222,0.0430322752,0.0430322752,0.525665222,-0.4826329468,0.9978232364901066,True,37
3887762313.jpg,0,0.0430571448,0.249151346,0.01830920878,0.01073840674,0.6787438960000001,4,0.6787438960000001,0.0430571448,0.0430571448,0.6787438960000001,-0.6356867512000001,0.8666202473907128,True,38
3456823667.jpg,4,0.0163787968,0.0288399659999999,0.0389587186,0.8709685,0.0448540442,3,0.8709685,0.0448540442,0.0448540442,0.8709685,-0.8261144558,0.5556091219823467,True,39
1054935979.jpg,1,0.0091739178839999,0.0455513328,0.019304868,0.91681044,0.009159445884,3,0.91681044,0.0455513328,0.0455513328,0.91681044,-0.8712591072,0.3825607997773446,True,40
4137861888.jpg,2,0.182850428,0.363646356,0.0463902792,0.047400605,0.35971229,1,0.363646356,0.0463902792,0.0463902792,0.363646356,-0.3172560768,1.3333010138529247,True,41
2703905057.jpg,1,0.01119299222,0.0478999181999999,0.0149039484,0.9204109,0.00559226831078,3,0.9204109,0.0478999181999999,0.0478999181999999,0.9204109,-0.8725109818000001,0.36386068640441316,True,42
3558035737.jpg,1,0.01697028804,0.0486190976,0.0204138654,0.8827464460000001,0.0312502875999999,3,0.8827464460000001,0.0486190976,0.0486190976,0.8827464460000001,-0.8341273484,0.5140273674635534,True,43
69869891.jpg,4,0.007571019918,0.0078609866232,0.0405207176,0.8950076,0.0490396688,3,0.8950076,0.0490396688,0.0490396688,0.8950076,-0.8459679312,0.4521104585868193,True,44
3487867690.jpg,4,0.0058324395302,0.01449836642,0.02188643392,0.90807842,0.0497043479999999,3,0.90807842,0.0497043479999999,0.0497043479999999,0.90807842,-0.8583740720000002,0.411790192204018,True,45
125703440.jpg,0,0.0511136348,0.0109700138,0.0162298021,0.4831898759999999,0.438496632,3,0.4831898759999999,0.0511136348,0.0511136348,0.4831898759999999,-0.4320762411999999,0.9813255085399273,True,46
1365612235.jpg,4,0.0102417418,0.0084867421,0.0231434762,0.90554889,0.0525791907999999,3,0.90554889,0.0525791907999999,0.0525791907999999,0.90554889,-0.8529696992000002,0.41926674868253,True,47
3867608934.jpg,2,0.01022527272,0.0107282739702,0.0537142776,0.90244614,0.02288603274,3,0.90244614,0.0537142776,0.0537142776,0.90244614,-0.8487318624,0.43165584289060294,True,48
3459275499.jpg,3,0.0071479295,0.01277023,0.0071455737,0.0549546312,0.917981624,4,0.917981624,0.0549546312,0.0549546312,0.917981624,-0.8630269928000001,0.3643078700789548,True,49
982241079.jpg,1,0.021309936,0.0571677887999999,0.026413245,0.0292861718,0.865822876,4,0.865822876,0.0571677887999999,0.0571677887999999,0.865822876,-0.8086550872,0.569738897968991,True,50
1558894441.jpg,1,0.01388818096,0.0586872264,0.1980861339999999,0.510351982,0.2189864759999999,3,0.510351982,0.0586872264,0.0586872264,0.510351982,-0.45166475559999997,1.2223927183023857,True,51
2736497961.jpg,4,0.89483358,0.0119034847,0.0229195486,0.01154744848,0.058795946,0,0.89483358,0.058795946,0.058795946,0.89483358,-0.836037634,0.4568395196630055,True,52
2181796105.jpg,1,0.449146436,0.061329931,0.01196936136,0.0233164176,0.454237862,4,0.454237862,0.061329931,0.061329931,0.454237862,-0.392907931,1.0297623394789854,True,53
90670123.jpg,4,0.0111023787,0.009124442344,0.0199775338,0.89601752,0.0637781128,3,0.89601752,0.0637781128,0.0637781128,0.89601752,-0.8322394072,0.4449159192766977,True,54
2454437891.jpg,4,0.752857804,0.1628792339999999,0.00642095434,0.01280366618,0.0650383462,0,0.752857804,0.0650383462,0.0650383462,0.752857804,-0.6878194578,0.7752531767547833,True,55
4267414655.jpg,1,0.76226254,0.065444326,0.1000854738,0.059198884,0.01300881445,0,0.76226254,0.065444326,0.065444326,0.76226254,-0.6968182140000001,0.8395668755859653,True,56
939153733.jpg,2,0.0098391108,0.0087877433999999,0.0666268491999999,0.906662762,0.008083521888,3,0.906662762,0.0666268491999999,0.0666268491999999,0.906662762,-0.8400359128000001,0.39532861015607434,True,57
422690051.jpg,2,0.019845279,0.614738988,0.0666745579599999,0.2074454339999999,0.0912957388,1,0.614738988,0.0666745579599999,0.0666745579599999,0.614738988,-0.5480644300400002,1.1022637052076922,True,58
144323754.jpg,3,0.007340872086,0.0041280779054,0.915977356,0.066939504,0.00561418471054,2,0.915977356,0.066939504,0.066939504,0.915977356,-0.8490378519999999,0.34922507063534874,True,59
873753078.jpg,1,0.0208803082,0.0720084263999999,0.083113118,0.72383026,0.1001678864,3,0.72383026,0.0720084263999999,0.0720084263999999,0.72383026,-0.6518218336,0.9414030782431513,True,60
1998622752.jpg,2,0.7408979400000001,0.0235105026,0.0720719704,0.0360674755999999,0.1274521048,0,0.7408979400000001,0.0720719704,0.0720719704,0.7408979400000001,-0.6688259696000001,0.8822995342501481,True,61
1419674728.jpg,3,0.623451148,0.11893257,0.0140519451599999,0.0733828772,0.170181444,0,0.623451148,0.0733828772,0.0733828772,0.623451148,-0.5500682708,1.1007872141313328,True,62
1272381477.jpg,4,0.6719415639999999,0.208145328,0.01932923,0.0251217528,0.0754621319999999,0,0.6719415639999999,0.0754621319999999,0.0754621319999999,0.6719415639999999,-0.596479432,0.9576695282665989,True,63
1303082197.jpg,1,0.608157772,0.078463784,0.0417453606,0.038602086,0.23303096,0,0.608157772,0.078463784,0.078463784,0.608157772,-0.529693988,1.0997971027865168,True,64
3757297104.jpg,4,0.136528994,0.0406394816,0.0590152312,0.684980572,0.0788357299999999,3,0.684980572,0.0788357299999999,0.0788357299999999,0.684980572,-0.6061448420000001,1.028484590755715,True,65
1812275285.jpg,2,0.607079994,0.20029396,0.079278598,0.0157964181,0.09755104962,0,0.607079994,0.079278598,0.079278598,0.607079994,-0.527801396,1.1185727058068362,True,66
3988908835.jpg,0,0.0792984474,0.01712464852,0.634176072,0.0190890072,0.250311824,2,0.634176072,0.0792984474,0.0792984474,0.634176072,-0.5548776246,0.9817171818515951,True,67
3727711580.jpg,0,0.0794435006,0.0162139408,0.1497907608,0.0288585424,0.725693264,4,0.725693264,0.0794435006,0.0794435006,0.725693264,-0.6462497634,0.8874104900439443,True,68
2365870613.jpg,4,0.0068610254295999,0.0092892039,0.01067430108,0.89111344,0.082062031,3,0.89111344,0.082062031,0.082062031,0.89111344,-0.809051409,0.43401339796953925,True,69
2165052077.jpg,4,0.008431248642,0.0102261128599999,0.03584192,0.8610049200000001,0.0844958496,3,0.8610049200000001,0.0844958496,0.0844958496,0.8610049200000001,-0.7765090704000001,0.5440825845077539,True,70
1587460202.jpg,2,0.532180968,0.061180324,0.085453923,0.01746367028,0.30372111,0,0.532180968,0.085453923,0.085453923,0.532180968,-0.44672704500000004,1.1494302653602757,True,71
10459387.jpg,4,0.0414287152,0.5652238199999999,0.01711186958,0.29000291,0.086232728,1,0.5652238199999999,0.086232728,0.086232728,0.5652238199999999,-0.47899109199999995,1.094305142799074,True,72
2962857550.jpg,4,0.00898839408,0.01083489072,0.882172624,0.01043733808,0.0875667404,2,0.882172624,0.0875667404,0.0875667404,0.882172624,-0.7946058836,0.46285017323461664,True,73
2953610226.jpg,1,0.8576254160000001,0.0883428232,0.0309220456,0.01051023124,0.0125994837999999,0,0.8576254160000001,0.0883428232,0.0883428232,0.8576254160000001,-0.7692825928000001,0.5565710223361161,True,74
2964319583.jpg,2,0.008169188838,0.00914968336,0.0885762599999999,0.885485338,0.008619528586,3,0.885485338,0.0885762599999999,0.0885762599999999,0.885485338,-0.7969090780000001,0.4455876646734905,True,75
2654097903.jpg,0,0.0899510469999999,0.154775924,0.0207976182,0.0510521292,0.68342328,4,0.68342328,0.0899510469999999,0.0899510469999999,0.68342328,-0.5934722330000001,0.9979851750199132,True,76
1034735631.jpg,1,0.01091640602,0.09010124,0.6156183559999999,0.01556560468,0.267798372,2,0.6156183559999999,0.09010124,0.09010124,0.6156183559999999,-0.525517116,0.9824508361406465,True,77
2128581284.jpg,4,0.58656131,0.0294074176,0.04299966558,0.2464729219999999,0.0945586888,0,0.58656131,0.0945586888,0.0945586888,0.58656131,-0.4920026212,1.120130299560014,True,78
1518949710.jpg,1,0.0411307998,0.0954879563999999,0.0335879835999999,0.00834795892,0.8214453039999999,4,0.8214453039999999,0.0954879563999999,0.0954879563999999,0.8214453039999999,-0.7259573476000001,0.6710310334788306,True,79
4234605337.jpg,3,0.0608226888,0.0492038274,0.7821753,0.095853328,0.0119448678099999,2,0.7821753,0.095853328,0.095853328,0.7821753,-0.686321972,0.7882994780862385,True,80
3468310197.jpg,2,0.0072766709939999,0.01138388552,0.096859554,0.87147302,0.013006886,3,0.87147302,0.096859554,0.096859554,0.87147302,-0.774613466,0.48925920558021135,True,81
3936409470.jpg,3,0.026495095156,0.0101891077,0.85603822,0.097091,0.01018654125,2,0.85603822,0.097091,0.097091,0.85603822,-0.7589472199999999,0.549141812423661,True,82
1222634459.jpg,3,0.22634435,0.0565695042,0.02494722604,0.0987800326,0.593358868,4,0.593358868,0.0987800326,0.0987800326,0.593358868,-0.4945788354,1.12921215625463,True,83
2196411231.jpg,4,0.5335762479999999,0.1298843684,0.0339585974,0.2037025479999999,0.0988782142,0,0.5335762479999999,0.0988782142,0.0988782142,0.5335762479999999,-0.43469803379999994,1.2680458195082653,True,84
3151692315.jpg,3,0.0532127073,0.0701826908,0.0462293284,0.0993575154,0.73101776,4,0.73101776,0.0993575154,0.0993575154,0.73101776,-0.6316602445999999,0.9431240330560836,True,85
4114788959.jpg,2,0.0064425316,0.01096676022,0.102807588,0.00836432206,0.871418776,4,0.871418776,0.102807588,0.102807588,0.871418776,-0.768611188,0.4758185505497716,True,86
4286158151.jpg,1,0.7880377300000001,0.1030530604,0.0512621424,0.020937291,0.0367097884,0,0.7880377300000001,0.1030530604,0.1030530604,0.7880377300000001,-0.6849846696000002,0.7764603975208078,True,87
1091869695.jpg,1,0.0129087394,0.1040506288,0.8386849599999999,0.0258991424,0.01845652818,2,0.8386849599999999,0.1040506288,0.1040506288,0.8386849599999999,-0.7346343311999999,0.6074548849504465,True,88
3472375086.jpg,4,0.84664214,0.03548359,0.0091139121,0.004643166816,0.10411718,0,0.84664214,0.10411718,0.10411718,0.84664214,-0.74252496,0.5627144813888928,True,89
1683319632.jpg,4,0.01576430726,0.01073655076,0.0184428521,0.8449625000000001,0.1100937736,3,0.8449625000000001,0.1100937736,0.1100937736,0.8449625000000001,-0.7348687264,0.5730047036978669,True,90
1722033032.jpg,2,0.64052714,0.0147020604,0.11080279,0.0204396432,0.213528364,0,0.64052714,0.11080279,0.11080279,0.64052714,-0.52972435,1.0003380632567231,True,91
1973109559.jpg,2,0.019620279082,0.021587851558,0.111753866,0.80926528,0.0377726986,3,0.80926528,0.111753866,0.111753866,0.80926528,-0.6975114139999999,0.6998510341488977,True,92
792936600.jpg,4,0.70477118,0.14259153,0.01030253578,0.0297723684,0.112562424,0,0.70477118,0.112562424,0.112562424,0.70477118,-0.592208756,0.9219498264525564,True,93
4088464085.jpg,0,0.1130096912,0.0125720864,0.406347004,0.457134734,0.0109364778404,3,0.457134734,0.1130096912,0.1130096912,0.457134734,-0.3441250428,1.0745667115460835,True,94
1150408914.jpg,1,0.0289499246,0.1156030126,0.0212496686,0.1189834418,0.715213972,4,0.715213972,0.1156030126,0.1156030126,0.715213972,-0.5996109594000001,0.9268208955044379,True,95
2961796760.jpg,2,0.00765587398,0.0329177488,0.118896804,0.824644502,0.015885084,3,0.824644502,0.118896804,0.118896804,0.824644502,-0.7057476979999999,0.6276608046251552,True,96
2792441656.jpg,4,0.01118345912,0.01354726592,0.047176124,0.807430662,0.120662504,3,0.807430662,0.120662504,0.120662504,0.807430662,-0.686768158,0.6804748580985941,True,97
1308234304.jpg,4,0.007897603528,0.0150875014,0.0237154698,0.82856548,0.1247339359999999,3,0.82856548,0.1247339359999999,0.1247339359999999,0.82856548,-0.703831544,0.6057058498392422,True,98
597389720.jpg,2,0.03729320782,0.0261050714,0.125008738,0.0434320688,0.768160904,4,0.768160904,0.125008738,0.125008738,0.768160904,-0.643152166,0.8165984771664838,True,99
4153074724.jpg,3,0.6562432199999999,0.1806606459999999,0.012866064244,0.1300057999999999,0.0202242724999999,0,0.6562432199999999,0.1300057999999999,0.1300057999999999,0.6562432199999999,-0.52623742,0.9856950937530845,True,100
3713301383.jpg,4,0.0164438102,0.01396924696,0.035472375,0.80121822,0.132896368,3,0.80121822,0.132896368,0.132896368,0.80121822,-0.668321852,0.6914285710734034,True,101
3630015138.jpg,1,0.8360738,0.1329933128,0.00854145848,0.0106375031,0.01175394758,0,0.8360738,0.1329933128,0.1329933128,0.8360738,-0.7030804871999999,0.5592385329038266,True,102
3198640904.jpg,4,0.008761181388,0.013115561982,0.02497909736,0.818889738,0.134254444,3,0.818889738,0.134254444,0.134254444,0.818889738,-0.684635294,0.6237178215539811,True,103
1966385524.jpg,4,0.0144930187,0.10933769,0.6074439979999999,0.13443387,0.134291424,2,0.6074439979999999,0.134291424,0.134291424,0.6074439979999999,-0.47315257399999994,1.1455601610654071,True,104
2221889127.jpg,1,0.6070429820000001,0.135652715,0.0334351192,0.0724743668,0.151394842,0,0.6070429820000001,0.135652715,0.135652715,0.6070429820000001,-0.4713902670000001,1.1636375453285706,True,105
1207142999.jpg,0,0.137099572,0.243624872,0.01454160478,0.0117849134,0.5929490040000001,4,0.5929490040000001,0.137099572,0.137099572,0.5929490040000001,-0.45584943200000005,1.0402130873332593,True,106
3817468539.jpg,2,0.0167954986,0.010761614744,0.1375027896,0.0128747561999999,0.82206534,4,0.82206534,0.1375027896,0.1375027896,0.82206534,-0.6845625503999999,0.6073361022042121,True,107
2541897274.jpg,2,0.066793564,0.55722013,0.13819272,0.03863049542,0.1991631384,1,0.55722013,0.13819272,0.13819272,0.55722013,-0.41902741000000004,1.227179220121345,True,108
3951490557.jpg,3,0.056991344,0.161651736,0.098614954,0.1397764859999999,0.542965498,4,0.542965498,0.1397764859999999,0.1397764859999999,0.542965498,-0.4031890120000001,1.2929303319916314,True,109
4109440762.jpg,1,0.037639406,0.1399982679999999,0.0525016217999999,0.067758078,0.70210262,4,0.70210262,0.1399982679999999,0.1399982679999999,0.70210262,-0.5621043520000001,0.9841264635307714,True,110
3106625505.jpg,3,0.0283037317,0.28731179,0.087615288,0.140103652,0.456665504,4,0.456665504,0.140103652,0.140103652,0.456665504,-0.316561852,1.3058455420191217,True,111
2908770842.jpg,1,0.005727472616,0.14502100698,0.0268452952,0.005147525302,0.8172586999999999,4,0.8172586999999999,0.14502100698,0.14502100698,0.8172586999999999,-0.6722376930199999,0.5987489351783396,True,112
3773447905.jpg,1,0.00733388234,0.1453806336,0.01404114502,0.821972576,0.0112717428164,3,0.821972576,0.1453806336,0.1453806336,0.821972576,-0.6765919424,0.5880012629543736,True,113
658285764.jpg,2,0.00962438792,0.0214439624,0.14887216,0.80712185,0.0129376366,3,0.80712185,0.14887216,0.14887216,0.80712185,-0.65824969,0.6398351860748058,True,114
3709241873.jpg,4,0.0240291196,0.504612134,0.3108159652,0.01092462542,0.1496181924,1,0.504612134,0.1496181924,0.1496181924,0.504612134,-0.3549939416000001,1.131503404073293,True,115
486370102.jpg,1,0.180125498,0.149744654,0.013074355908,0.009460756476,0.647594712,4,0.647594712,0.149744654,0.149744654,0.647594712,-0.49785005799999993,0.9752633055142216,True,116
2086525919.jpg,3,0.0222788344,0.0608489744,0.0569115078,0.152625935,0.707334772,4,0.707334772,0.152625935,0.152625935,0.707334772,-0.554708837,0.9500290194873444,True,117
1688625660.jpg,4,0.008418126808,0.0088269209724,0.01404989882,0.815738,0.1529670659999999,3,0.815738,0.1529670659999999,0.1529670659999999,0.815738,-0.6627709340000001,0.5952276972682591,True,118
3571866681.jpg,0,0.1552785876,0.458504392,0.0317168412,0.1260965282,0.228403624,1,0.458504392,0.1552785876,0.1552785876,0.458504392,-0.3032258044,1.3545778114114064,True,119
4275116781.jpg,0,0.158222068,0.04979364792,0.01044171174,0.009424596944,0.77211794,4,0.77211794,0.158222068,0.158222068,0.77211794,-0.6138958720000001,0.7323757103000814,True,120
4068398781.jpg,4,0.688409378,0.063252806,0.08115019636,0.0084131046399999,0.158774512,0,0.688409378,0.158774512,0.158774512,0.688409378,-0.529634866,0.9678396776792393,True,121
1931488881.jpg,0,0.161692842,0.510432268,0.031304555,0.0371688544,0.2594015104,1,0.510432268,0.161692842,0.161692842,0.510432268,-0.34873942599999996,1.2187177611329965,True,122
1945045418.jpg,1,0.0111841689,0.1629080944,0.0292956822,0.7879056179999999,0.008706449302,3,0.7879056179999999,0.1629080944,0.1629080944,0.7879056179999999,-0.6249975235999999,0.6784035758735341,True,123
291050311.jpg,0,0.1629375512,0.0788185704,0.010392485769,0.106633666,0.641217688,4,0.641217688,0.1629375512,0.1629375512,0.641217688,-0.47828013680000003,1.066970486920765,True,124
2497160011.jpg,0,0.1633594995,0.0518025072,0.0131780925,0.5970261699999999,0.174633742,3,0.5970261699999999,0.1633594995,0.1633594995,0.5970261699999999,-0.4336666704999999,1.1190673261486683,True,125
3203412332.jpg,0,0.1633759296,0.0655134976,0.1914,0.0191823202,0.560528242,4,0.560528242,0.1633759296,0.1633759296,0.560528242,-0.39715231239999993,1.1913227497044003,True,126
2999997152.jpg,2,0.0092933159,0.0292235214,0.165415756,0.7412793200000001,0.0547881,3,0.7412793200000001,0.165415756,0.165415756,0.7412793200000001,-0.575863564,0.8253928291691739,True,127
3720541939.jpg,2,0.008901443,0.77365343,0.168320998,0.037482646,0.0116414808999999,1,0.77365343,0.168320998,0.168320998,0.77365343,-0.605332432,0.7154304506182856,True,128
261391289.jpg,2,0.489642024,0.0429570236,0.168593755,0.1714453444,0.1273618106,0,0.489642024,0.168593755,0.168593755,0.489642024,-0.321048269,1.3497945333630479,True,129
1556792485.jpg,3,0.2962879419999999,0.0776218424,0.0284935206,0.171866642,0.4257300599999999,4,0.4257300599999999,0.171866642,0.171866642,0.4257300599999999,-0.2538634179999999,1.3264034885552412,True,130
1316173298.jpg,2,0.010148371058,0.01178999418,0.1721775599999999,0.79529976,0.010584302506,3,0.79529976,0.1721775599999999,0.1721775599999999,0.79529976,-0.6231222000000001,0.632132667217952,True,131
4113877744.jpg,4,0.555779096,0.215594778,0.01980119,0.03389941482,0.174925494,0,0.555779096,0.174925494,0.174925494,0.555779096,-0.38085360199999996,1.1546073342962375,True,132
2529805366.jpg,3,0.01162345006,0.0194884489999999,0.7643432,0.175476944,0.0290679614,2,0.7643432,0.175476944,0.175476944,0.7643432,-0.588866256,0.7421511343403313,True,133
3344412896.jpg,4,0.6540503240000001,0.135723146,0.0220286654,0.01270810002,0.175489762,0,0.6540503240000001,0.175489762,0.175489762,0.6540503240000001,-0.4785605620000001,0.9936573001854023,True,134
2437198013.jpg,1,0.231051228,0.1761526,0.03019923968,0.1034915732,0.459105336,4,0.459105336,0.1761526,0.1761526,0.459105336,-0.282952736,1.3422331075560265,True,135
2199920986.jpg,1,0.350175694,0.178186864,0.01515718042,0.2066092823999999,0.249870988,0,0.350175694,0.178186864,0.178186864,0.350175694,-0.17198882999999998,1.4106338941289376,True,136
1330510466.jpg,2,0.0982334156,0.2435265284,0.184269058,0.2240629519999999,0.249908,4,0.249908,0.184269058,0.184269058,0.249908,-0.06563894199999998,1.5652927934115182,True,137
1381453836.jpg,1,0.100930298,0.185487452,0.01082441988,0.006689817148,0.69606799,4,0.69606799,0.185487452,0.185487452,0.69606799,-0.5105805379999999,0.8786481093919252,True,138
1057579024.jpg,3,0.008578475576,0.73143698,0.0658094042,0.1857889968,0.008386163372,1,0.73143698,0.1857889968,0.1857889968,0.73143698,-0.5456479832000001,0.8014455141113515,True,139
4288246700.jpg,4,0.372964796,0.0655252279999999,0.01090017256,0.360637732,0.1899721,0,0.372964796,0.1899721,0.1899721,0.372964796,-0.18299269599999998,1.2790074816536592,True,140
1099870140.jpg,1,0.683048124,0.190272048,0.011345768718,0.0287646484,0.08656937,0,0.683048124,0.190272048,0.190272048,0.683048124,-0.49277607600000006,0.9407994533313516,True,141
3229676096.jpg,4,0.0548805024,0.0773229032,0.0800430185999999,0.595901096,0.191852486,3,0.595901096,0.191852486,0.191852486,0.595901096,-0.40404861,1.1845887145987648,True,142
3976477069.jpg,4,0.2372873919999999,0.37814696,0.1470519264,0.0445937208,0.192920016,1,0.37814696,0.192920016,0.192920016,0.37814696,-0.18522694399999998,1.4471051273757145,True,143
